tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I
1,2,"Ma la pagliuzza prese fuoco, si ruppe in due pezzi e cadde nel ruscello; il carbone le scivolo dietro w, sibilo a contatto con l'acqua e spiro.",31,7,409,0.1,40.900000000000006,,,,,,,-0.46795766188709825,14.333333333333336,,,
1,2,"Al fagiolo, rimasto prudentemente a riva, venne da ridere di quell'avventura, e rise cosi forte, senza potersi frenare, che alla fine scoppio.",28,8,286,0.1,28.6,,,,,,,-0.4784840184267878,10.233333333333334,,,
1,2,"Anch'esso, dunque, era bello e spacciato, se un sarto, in giro per il mondo, non si fosse per buona sorte riposato accanto al ruscelo.",30,10,435,0.1,43.5,,,,,,,-0.4663456951730696,15.200000000000001,,,
1,2,"Siccome era di buon cuore, tiro fuori ago e filo e lo ricuci.",15,4,105,0.1,10.5,,,,,,,-0.5250208039030572,4.2,,,
1,2,"Il fagiolo lo ringrazio caldamente;ma poiché il sarto aveva usato filo nero, da quel giorno tutti i fagioli hanno una cucitura nera.",26,5,199,0.1,19.900000000000002,,,,,,,-0.49172722716223877,7.333333333333335,,,
2,1,"C'era una volta una ragazza pigra che non voleva filare; la madre poteva dire qualunque cosa, ma non riusciva a persuaderla.",24,6,216,0.3333333333333333,72.0,,,,,,,inf,24.444444444444443,,,
2,1,"Un giorno la madre andò in collera e le scappò la pazienza, cosicché‚ la picchiò, ed ella incominciò a piangere forte.",24,4,200,0.3333333333333333,66.66666666666666,,,,,,,inf,22.66666666666666,,,
2,1,"In quel momento passava di lì la regina, e quando sentì piangere fece fermare la carrozza, entrò in casa e domandò alla madre perché‚ picchiasse sua figlia, dato che si sentivano le grida da fuori.",39,9,741,0.3333333333333333,247.0,,,,,,,inf,82.77777777777779,,,
2,2,"Allora la donna si vergognò di dover rivelare la pigrizia di sua figlia e disse: ""Non posso staccarla dal filatoio, vuole sempre e soltanto filare e io sono povera e non posso procurarle il lino.""",40,7,780,0.2,156.0,,,,,,,-0.37330316575828865,52.73333333333333,,,
2,2,"- ""Ah,"" rispose la regina, ""non c'è cosa che mi faccia più piacere del sentir filare e nulla mi rallegra di più del ronzio delle ruote: datemi vostra figlia, la porterò al castello; ho lino a sufficienza perché‚ fili quanto ne ha voglia.""",55,9,1240,0.2,248.0,,,,,,,-0.3672058269833798,83.39999999999999,,,
2,2,La madre acconsentì di cuore e la regina si prese la ragazza.,13,2,78,0.2,15.600000000000001,,,,,,,-0.4340828449691441,5.933333333333334,,,
2,2,"Quando giunsero al castello, la condusse su in tre stanze piene da cima a fondo del più bel lino.",21,3,210,0.2,42.0,,,,,,,-0.3987620180479634,14.733333333333334,,,
2,2,"""Filami questo lino,"" disse, ""e quando avrai finito sposerai il mio figlio maggiore; anche se sei povera, non importa: il tuo zelo infaticabile è una dote sufficiente.""",37,9,346,0.2,69.2,,,,,,,-0.3872154617667203,23.8,,,
2,3,"La fanciulla inorridì in cuor suo poiché‚ non avrebbe potuto filare quel lino nemmeno se fosse vissuta trecento anni, seduta là ogni giorno da mane a sera.",29,3,406,0.25,101.5,,,,,,,-0.1484368636510083,34.916666666666664,,,
2,3,"Quando fu sola incominciò a piangere, e così rimase tre giorni senza muovere un dito.",17,5,97,0.25,24.25,,,,,,,-0.18402744786027103,9.166666666666666,,,
2,3,"Il terzo giorno venne la regina e quando vide che non aveva ancora filato niente si meravigliò, ma la fanciulla si scusò dicendo che non aveva potuto cominciare per la grande tristezza di essere lontana dalla casa di sua madre.",42,9,861,0.25,215.25,,,,,,,-0.13734449524508177,72.83333333333333,,,
2,3,"La regina accettò la scusa, ma andandosene disse: ""Domani però devi incominciare a lavorare.""",19,4,154,0.25,38.5,,,,,,,-0.16948471568462775,13.916666666666666,,,
2,4,"Quando la fanciulla fu di nuovo sola, non sapeva più a che santo votarsi e, triste, andò alla finestra.",23,7,253,0.09090909090909091,23.0,,,,,,,-0.22823454893048764,9.03030303030303,,,
2,4,"Vide avvicinarsi tre donne: la prima aveva un gran piedone, la seconda aveva il labbro inferiore così grosso che arrivava a coprirle il mento, e la terza un gran pollice largo.",35,8,322,0.09090909090909091,29.272727272727273,,,,,,,-0.2198931417930122,11.121212121212123,,,
2,4,"Quando furono davanti alla finestra, si fermarono, guardarono in su e offrirono il loro aiuto alla ragazza dicendo: ""Se ci inviterai a nozze, se non ti vergognerai di noi, se ci chiamerai cugine e ci farai sedere alla tua tavola, ti fileremo tutto il lino in poco tempo.""",57,13,1596,0.09090909090909091,145.0909090909091,,,,,,,-0.18501540146698994,49.72727272727273,,,
2,4,"- ""Di gran cuore!""",7,2,21,0.09090909090909091,1.9090909090909092,,,,,,,-0.6777710352863123,2.0,,,
2,4,rispose la fanciulla.,4,1,6,0.09090909090909091,0.5454545454545454,,,,,,,0.49272035006444437,1.5454545454545456,,,
2,4,"""Entrate pure e incominciate subito il lavoro.""",10,2,45,0.09090909090909091,4.090909090909091,,,,,,,-0.37138793887936244,2.727272727272727,,,
2,4,"Introdusse quelle strane donne nella prima stanza, fece un po' di spazio ed esse vi si accomodarono e presero a filare.",24,4,276,0.09090909090909091,25.09090909090909,,,,,,,-0.22508100013215912,9.727272727272727,,,
2,4,"La prima traeva il filo e calcava la ruota, la seconda lo inumidiva, la terza lo torceva e batteva con il dito sulla tavola e ogni volta che essa batteva, cadeva a terra una quantità di filato sottilissimo.",42,9,821,0.09090909090909091,74.63636363636364,,,,,,,-0.19635582152671419,26.242424242424246,,,
2,4,"Alla regina la fanciulla nascondeva le tre filatrici, e quando essa veniva le mostrava il mucchio di filato, tanto che la regina non smetteva più di lodarla.",30,6,435,0.09090909090909091,39.54545454545455,,,,,,,-0.21102241205411096,14.545454545454547,,,
2,4,"Quando la prima camera fu vuota, fu la volta della seconda, poi della terza, e ben presto fu sgombrata anche questa.",25,7,300,0.09090909090909091,27.272727272727273,,,,,,,-0.2222147653763331,10.454545454545455,,,
2,4,"Allora le tre donne presero congedo e dissero alla fanciulla: ""Non dimenticare quel che ci hai promesso: sarà la tua fortuna.""",26,5,325,0.09090909090909091,29.545454545454547,,,,,,,-0.21959610622078066,11.212121212121213,,,
2,5,"Quando la fanciulla mostrò alla regina le stanze vuote e il gran mucchio di filato, questa preparò le nozze; lo sposo era contento di avere una moglie così abile e diligente e la lodava.",37,8,358,0.25,89.5,,,,,,,-0.04485799257145869,31.583333333333332,,,
2,5,"""Ho tre cugine,"" disse la fanciulla.",10,2,27,0.25,6.75,,,,,,,-0.15515081002832676,4.0,,,
2,5,"""Sono state molto buone con me e io non vorrei dimenticarle nella mia felicità: permettete che le inviti a nozze e che siedano alla nostra tavola?""",30,6,281,0.25,70.25,,,,,,,-0.049498900058813355,25.166666666666668,,,
2,5,La regina e lo sposo diedero volentieri il loro consenso.,11,2,46,0.25,11.5,,,,,,,-0.11331440067938092,5.583333333333333,,,
2,6,"Quando la festa incominciò, le tre zitelle entrarono stranamente abbigliate, e la sposa disse: ""Siate le benvenute, care cugine.""",26,7,169,0.1,16.900000000000002,,,,,,,-0.17486567045324822,7.666666666666667,,,
2,6,"- ""Ah,"" disse lo sposo, ""che cosa ti lega a queste donne così brutte?""",21,6,135,0.1,13.5,,,,,,,-0.1860441530540197,6.533333333333334,,,
2,6,"E andò da quella con il gran piedone e chiese: ""Come mai avete un piede così largo?""",21,6,191,0.1,19.1,,,,,,,-0.16949207746944808,8.4,,,
2,6,"- ""A furia di calcare,"" rispose quella, ""a furia di calcare.""",18,4,153,0.1,15.3,,,,,,,-0.17958825994347719,7.133333333333333,,,
2,6,"Allora lo sposo andò dalla seconda e disse: ""Come mai avete quel labbro così cascante?""",19,5,154,0.1,15.4,,,,,,,-0.17926841570405272,7.166666666666667,,,
2,6,"- ""A furia di leccare,"" rispose, ""a furia di leccare.""",17,4,136,0.1,13.600000000000001,,,,,,,-0.18564631038259294,6.566666666666667,,,
2,6,"Allora domandò alla terza: ""Come mai avete il pollice così largo?""",15,4,105,0.1,10.5,,,,,,,-0.2010823679178245,5.533333333333334,,,
2,6,"- ""A furia di torcere il filo,"" rispose, ""a furia di torcere il filo.""",21,4,210,0.1,21.0,,,,,,,-0.16562491492010875,9.033333333333333,,,
2,6,"Allora il principe inorridì e disse: ""D'ora in poi la mia bella sposa non dovrà più toccare un filatoio!""",23,3,253,0.1,25.3,,,,,,,-0.15868963255419166,10.466666666666667,,,
2,6,E così la liberò da quell'impiccio.,7,3,21,0.1,2.1,,,,,,,-0.5389201754377532,2.733333333333333,,,
3,1,"Galletto disse a Gallinella: ""Le noci sono mature; andiamo insieme sul monte e mangiamone a sazietà una buona volta, prima che le porti via tutte lo scoiattolo.""",33,7,497,0.125,62.125,,,,,,,inf,21.083333333333332,,,
3,1,"- ""Sì"" rispose Gallinella ""vieni, ce la spasseremo insieme.""",15,3,65,0.125,8.125,,,,,,,inf,3.0833333333333335,,,
3,1,"Se ne andarono tutti e due sul monte e poiché‚ la giornata era bella, vi rimasero fino a sera.",21,5,210,0.125,26.25,,,,,,,inf,9.125,,,
3,1,"Ora, io non so se si fossero ingozzati tanto o se fossero diventati troppo spavaldi, fatto sta che non volevano tornare a casa a piedi, e Galletto dovette costruire una piccola carrozza di gusci di noce.",40,9,780,0.125,97.5,,,,,,,inf,32.875,,,
3,1,"Quando fu pronta, Gallinella ci salì e disse a Galletto: ""Tu puoi tirare.""",18,5,81,0.125,10.125,,,,,,,inf,3.75,,,
3,1,"- ""No,"" disse Galletto, ""che idea!",12,5,66,0.125,8.25,,,,,,,inf,3.125,,,
3,1,Piuttosto che tirare vado a casa a piedi: non erano questi i patti.,15,3,72,0.125,9.0,,,,,,,inf,3.375,,,
3,1,"Fare il cocchiere e sedere a cassetta, va bene; ma tirare io, questo no.""",19,6,115,0.125,14.375,,,,,,,inf,5.166666666666667,,,
3,2,"Mentre litigavano un'anatra starnazzò: ""Ehi voi, ladri, chi vi ha detto di venire sul monte delle mie noci?",23,6,253,0.038461538461538464,9.730769230769232,,,,,,,-0.5768707695113239,3.9230769230769234,,,
3,2,"Ve la farò pagare!""",6,1,15,0.038461538461538464,0.576923076923077,,,,,,,0.24984687789423243,0.8717948717948718,,,
3,2,e si precipitò su Galletto.,6,2,15,0.038461538461538464,0.576923076923077,,,,,,,0.24984687789423243,0.8717948717948718,,,
3,2,"Ma Galletto non era codardo e coraggiosamente si gettò addosso all'anatra, e alla fine l'aggredì con gli speroni con tanta violenza, che ella chiese grazia e per punizione si lasciò volentieri attaccare alla carrozza.",37,9,567,0.038461538461538464,21.80769230769231,,,,,,,-0.5347328094980378,7.948717948717949,,,
3,2,Galletto sedette a cassetta come cocchiere e si partì di gran carriera.,13,3,67,0.038461538461538464,2.576923076923077,,,,,,,-0.8027868194718897,1.5384615384615383,,,
3,2,"""Anatra, corri più che puoi!""",9,3,36,0.038461538461538464,1.3846153846153846,,,,,,,-1.5412419254559488,1.141025641025641,,,
3,2,"Quando ebbero fatto un pezzo di strada incontrarono due pedoni, uno spillo e un ago.",17,4,136,0.038461538461538464,5.230769230769231,,,,,,,-0.6372530825557031,2.423076923076923,,,
3,2,"Questi gridarono: ""Alt, alt,"" e dissero che stava per diventare buio pesto, e non potevano più fare un passo, e poi la strada era così sporca!",34,12,561,0.038461538461538464,21.576923076923077,,,,,,,-0.5351443017630254,7.871794871794871,,,
3,2,Non potevano salire per un po'?,8,2,28,0.038461538461538464,1.076923076923077,,,,,,,-5.357416613627067,1.0384615384615385,,,
3,2,"Erano stati alla locanda dei sarti, fuori porta, e si erano attardati a bere birra.",18,4,137,0.038461538461538464,5.269230769230769,,,,,,,-0.636277397633099,2.4358974358974357,,,
3,2,"Siccome erano gente magra, che non teneva molto posto, Galletto li lasciò salire entrambi, ma dovettero promettere di non pestare i piedi a lui e alla sua Gallinella.",32,7,268,0.038461538461538464,10.307692307692308,,,,,,,-0.5728970692569262,4.115384615384616,,,
3,2,"A tarda sera giunsero a un'osteria, e siccome di notte non volevano proseguire, e l'anatra era male in arnese e cadeva di qua e di là, vi si fermarono.",33,8,273,0.038461538461538464,10.5,,,,,,,-0.5716630497901127,4.17948717948718,,,
3,2,Da principio l'oste fece molte difficoltà dicendo che la casa era già piena; pensava inoltre che non potessero essere gente molto distinta.,24,4,156,0.038461538461538464,6.0,,,,,,,-0.620305058809373,2.6794871794871793,,,
3,2,"Ma essi gli fecero tanti bei discorsi: avrebbe avuto l'uovo deposto da Gallinella strada facendo e avrebbe tenuto l'anatra che ogni giorno ne deponeva uno, sicché‚ alla fine egli cedette.",33,6,276,0.038461538461538464,10.615384615384617,,,,,,,-0.5709425254819496,4.217948717948718,,,
3,2,Così si fecero servire a tavola e banchettarono allegramente.,10,3,45,0.038461538461538464,1.7307692307692308,,,,,,,-1.083488876468549,1.2564102564102564,,,
3,2,"La mattina presto, quando albeggiava appena e tutti dormivano ancora, Galletto svegliò Gallinella, prese l'uovo, lo aprì con il becco e lo consumarono insieme; il guscio lo gettarono nel focolare.",36,10,480,0.038461538461538464,18.461538461538463,,,,,,,-0.5415204273575984,6.833333333333333,,,
3,2,"Poi andarono dall'ago che dormiva ancora, lo presero per la testa e lo piantarono nel cuscino della poltrona dell'oste, mentre lo spillo lo infilarono nell'asciugamano.",28,8,352,0.038461538461538464,13.53846153846154,,,,,,,-0.5564712039043596,5.1923076923076925,,,
3,2,"Infine scapparono via per la pianura, come se niente fosse.",12,5,38,0.038461538461538464,1.4615384615384617,,,,,,,-1.3809137315365554,1.1666666666666667,,,
3,2,"L'anatra che aveva voluto dormire all'aperto ed era rimasta nel cortile, li sentì frullar via, si svegliò, trovò un ruscello e ne seguì a nuoto la corrente: era più veloce che a tirare la carrozza!",40,8,430,0.038461538461538464,16.53846153846154,,,,,,,-0.5464446610605053,6.192307692307693,,,
3,2,"Un paio d'ore più tardi l'oste si alzò, si lavò e volle asciugarsi con l'asciugamano ma si graffiò il viso con lo spillo; poi andò in cucina e volle accendersi la pipa, ma quando si avvicinò al camino i gusci d'uovo gli saltarono negli occhi.",49,9,604,0.038461538461538464,23.230769230769234,,,,,,,-0.5323450732728591,8.423076923076925,,,
3,2,"""Questa mattina ce l'hanno tutti con la mia testa!""",12,1,66,0.038461538461538464,2.5384615384615388,,,,,,,-0.8090318568120191,1.5256410256410255,,,
3,2,"disse, e si sedette adirato sulla poltrona.",9,3,36,0.038461538461538464,1.3846153846153846,,,,,,,-1.5412419254559488,1.141025641025641,,,
3,2,"""Ahi!""",4,1,6,0.038461538461538464,0.23076923076923078,,,,,,,-0.1661819269679953,0.7564102564102564,,,
3,2,"L'ago da cucire l'aveva punto ancor peggio, e non nella testa, cosicché‚ egli balzò su per lo spavento.",21,5,210,0.038461538461538464,8.076923076923077,,,,,,,-0.5912228858262617,3.371794871794872,,,
3,2,Ora era furioso e cominciò a sospettare degli ospiti che erano arrivati la sera prima così tardi; e quando andò a cercarli se n'erano andati.,27,9,263,0.038461538461538464,10.115384615384617,,,,,,,-0.5741746048944918,4.051282051282052,,,
3,2,"Allora giurò di non ospitare mai più gentaglia che mangia molto, non paga nulla e per giunta ti ringrazia giocandoti qualche tiro.",24,5,276,0.038461538461538464,10.615384615384617,,,,,,,-0.5709425254819496,4.217948717948718,,,
4,1,C'era una volta un pover'uomo che non poteva più dar da mangiare al suo unico figlio.,17,2,136,0.017543859649122806,2.3859649122807016,,,,,,,inf,1.1345029239766082,,,
4,1,"Il figlio allora disse: -Caro padre, vivete così miseramente, e non potete più darmi il pane; me ne voglio andare e vedere come riesco a cavarmela nel mondo-.",33,9,372,0.017543859649122806,6.526315789473684,,,,,,,inf,2.5146198830409356,,,
4,1,Il padre gli diede allora la sua benedizione e prese commiato da lui con gran tristezza.,17,2,76,0.017543859649122806,1.3333333333333333,,,,,,,inf,0.7836257309941521,,,
4,1,Il figlio si fece soldato e raggiunse il campo di battaglia.,12,2,66,0.017543859649122806,1.1578947368421053,,,,,,,inf,0.7251461988304094,,,
4,1,"Quando si trovò di fronte al nemico, la situazione si fece difficile: piovevano pallottole e i suoi camerati cadevano da ogni parte.",25,5,192,0.017543859649122806,3.3684210526315788,,,,,,,inf,1.4619883040935673,,,
4,1,"Infine cadde anche il loro capitano e i rimanenti volevano fuggire, ma il giovane uscì dalle file e li incoraggiò gridando: -Non abbandoniamo la nostra patria!-.",31,7,289,0.017543859649122806,5.070175438596491,,,,,,,inf,2.029239766081871,,,
4,1,"Allora gli altri lo seguirono, ed egli partì di nuovo all'assalto del nemico e lo sconfisse.",18,3,153,0.017543859649122806,2.6842105263157894,,,,,,,inf,1.2339181286549707,,,
4,1,"Quando al re giunse la notizia che a lui solo doveva la vittoria, ne fece un uomo potente e di riguardo, e gli diede dei gran tesori.",30,7,335,0.017543859649122806,5.87719298245614,,,,,,,inf,2.2982456140350878,,,
4,1,"Il re aveva una figlia, bella ma stravagante.",10,3,45,0.017543859649122806,0.7894736842105263,,,,,,,inf,0.6023391812865497,,,
4,1,"Ella aveva fatto uno strano voto: chi voleva diventare suo signore e sposo, doveva promettere di non sopravviverle.",21,5,159,0.017543859649122806,2.789473684210526,,,,,,,inf,1.2690058479532162,,,
4,1,"Nel caso che fosse morta per prima, egli doveva farsi seppellire vivo con lei.",16,5,120,0.017543859649122806,2.1052631578947367,,,,,,,inf,1.04093567251462,,,
4,1,"Nel caso inverso, ella avrebbe fatto lo stesso.",10,2,45,0.017543859649122806,0.7894736842105263,,,,,,,inf,0.6023391812865497,,,
4,1,"Questo voto aveva scoraggiato tutti i pretendenti, poiché‚ ognuno temeva di dover scendere vivo nella tomba.",18,2,87,0.017543859649122806,1.526315789473684,,,,,,,inf,0.847953216374269,,,
4,1,"Il giovane fu uno dei primi a vedere alla corte del re la bella figlia, e fu così rapito dalla sua avvenenza che la chiese in moglie a suo padre.",32,5,366,0.017543859649122806,6.421052631578947,,,,,,,inf,2.47953216374269,,,
4,1,Allora il re rispose: -Chi sposa mia figlia non deve aver paura di scendere vivo nella tomba- e gli raccontò lo strano voto che ella aveva fatto.,29,4,226,0.017543859649122806,3.9649122807017543,,,,,,,inf,1.6608187134502923,,,
4,1,Ma il suo amore era così grande che egli diede la propria promessa senza pensare al pericolo e le nozze furono celebrate con gran pompa.,26,5,175,0.017543859649122806,3.070175438596491,,,,,,,inf,1.3625730994152045,,,
4,1,"Vissero per un po' felici e contenti; ma avvenne che la giovane regina si ammalò e nessun medico pot‚ guarirla, cosicché‚ morì.",26,8,175,0.017543859649122806,3.070175438596491,,,,,,,inf,1.3625730994152045,,,
4,1,"E, di fronte alla morta, lo sposo si ricordò con spavento di aver promesso di lasciarsi seppellire vivo con lei.",23,4,253,0.017543859649122806,4.43859649122807,,,,,,,inf,1.8187134502923978,,,
4,1,Il vecchio re fece presidiare ogni porta perché‚ non fuggisse e disse che egli doveva mantenere ciò che aveva promesso.,21,4,210,0.017543859649122806,3.6842105263157894,,,,,,,inf,1.5672514619883042,,,
4,1,"Il giorno in cui il cadavere fu deposto nella cripta regale, anch'egli fu condotto giù, e il portone fu chiuso e sprangato.",25,6,192,0.017543859649122806,3.3684210526315788,,,,,,,inf,1.4619883040935673,,,
4,1,"Accanto alla bara c'era un tavolo, e sopra vi era un lume, quattro pani e quattro bottiglie di vino.",22,5,231,0.017543859649122806,4.052631578947368,,,,,,,inf,1.6900584795321638,,,
4,1,"Terminata questa provvista, egli sarebbe morto di fame.",10,2,45,0.017543859649122806,0.7894736842105263,,,,,,,inf,0.6023391812865497,,,
4,1,"Ora se ne stava là, vicino alla bara, in grande affanno e tristezza, e ogni giorno mangiava soltanto un pezzetto di pane e beveva soltanto un sorso di vino, eppure vedeva la morte avvicinarsi sempre di più.",42,9,821,0.017543859649122806,14.403508771929824,,,,,,,inf,5.140350877192982,,,
4,1,Un giorno successe che egli vide una serpe strisciare fuori da un angolo della cripta e avvicinarsi al cadavere.,20,3,190,0.017543859649122806,3.333333333333333,,,,,,,inf,1.4502923976608184,,,
4,1,"E, pensando che venisse per morderlo, trasse la spada e disse: -Finché‚ sono vivo, non la toccherai- e tagliò la serpe in tre pezzi.",29,10,406,0.017543859649122806,7.12280701754386,,,,,,,inf,2.713450292397661,,,
4,1,"Poco dopo una seconda serpe strisciò fuori dall'angolo, ma quando vide l'altra morta e fatta a pezzi, se ne andò e ritornò quasi subito con tre foglie verdi in bocca.",33,9,273,0.017543859649122806,4.789473684210526,,,,,,,inf,1.935672514619883,,,
4,1,"Poi prese i tre pezzi della serpe, li riaccostò, e su ogni ferita mise una foglia.",19,4,126,0.017543859649122806,2.2105263157894735,,,,,,,inf,1.0760233918128654,,,
4,1,"Subito i pezzi si ricongiunsero, la serpe si mosse e riacquistò la vita, e corse via con la compagna.",22,5,193,0.017543859649122806,3.3859649122807016,,,,,,,inf,1.4678362573099415,,,
4,1,"Ma le foglie erano rimaste per terra e l'uomo, che aveva visto tutto, pensò: ""Quale forza meravigliosa devono contenere queste foglie!",26,10,301,0.017543859649122806,5.280701754385965,,,,,,,inf,2.0994152046783623,,,
4,1,"Se hanno risuscitato il serpente, forse potranno giovare anche a un essere umano.""",16,3,66,0.017543859649122806,1.1578947368421053,,,,,,,inf,0.7251461988304094,,,
4,1,"Così le raccolse e ne mise una sulla bocca della morta, le altre due sugli occhi.",18,4,137,0.017543859649122806,2.4035087719298245,,,,,,,inf,1.1403508771929824,,,
4,1,"E subito il sangue si mosse nel corpo, salì al pallido volto, che si tinse di rosa.",20,5,172,0.017543859649122806,3.0175438596491224,,,,,,,inf,1.3450292397660817,,,
