tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I
15,8,104,712,5120,568.8888888888889,49.23076923076923,7.191011235955056,0.3089887640449438,2.1153846153846154,24.444444444444443,0.0865384615384615,0.1830621301775148,10.289303151353746,-0.4557128971202289,21.473926822241427,,,
16,11,83,550,3916,326.3333333333333,47.18072289156626,7.12,0.4,2.6506024096385543,18.33333333333333,0.144578313253012,0.3832196254899114,9.224925462134763,-0.4343006094262336,21.766907630522088,,,
17,6,36,267,1896,270.85714285714283,52.666666666666664,7.101123595505618,1.895131086142322,14.055555555555555,72.28571428571429,0.1944444444444444,2.7330246913580245,9.60079718640094,-0.4835799739200543,21.922596754057427,,,
18,13,100,724,4992,356.57142857142856,49.92,6.895027624309392,1.3204419889502763,9.56,68.28571428571429,0.14,1.3384000000000005,9.227718631178709,-0.4260850697496834,23.271675874769798,,,
19,4,48,283,2106,421.2,43.875,7.4416961130742045,3.2261484098939928,19.02083333333333,182.6,0.1041666666666666,1.981336805555556,8.26545034642032,-0.5434598008548116,18.438898704358067,,,
,,,,,,,,,,,,,,,,,,
tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I,,,,,,,,,,,
1,1,"C'era una volta una dolce bimbetta; solo a vederla le volevan tutti bene, e specialmente la nonna che non sapeva più che cosa regalarle.",27,6,351,0.05263157894736842,18.473684210526315,,,,,,,inf,6.508771929824562,,,
1,1,"Una volta le regalò un cappuccetto di velluto rosso, e poiché‚ le donava tanto, ed ella non voleva portare altro, la chiamarono sempre Cappuccetto Rosso.",29,5,406,0.05263157894736842,21.36842105263158,,,,,,,inf,7.473684210526316,,,
1,1,"Un giorno sua madre le disse: ""Vieni, Cappuccetto Rosso, eccoti un pezzo di focaccia e una bottiglia di vino, portali alla nonna; è debole e malata e si ristorerà.",36,9,344,0.05263157894736842,18.105263157894736,,,,,,,inf,6.385964912280702,,,
1,1,"Sii gentile, salutala per me, e va' da brava senza uscire di strada, se no cadi, rompi la bottiglia e la nonna resta a mani vuote.",32,9,258,0.05263157894736842,13.578947368421051,,,,,,,inf,4.8771929824561395,,,
1,1,"""""Sì, farò tutto per bene,"" promise Cappuccetto Rosso alla mamma, e le diede la mano.",22,6,231,0.05263157894736842,12.157894736842104,,,,,,,inf,4.4035087719298245,,,
1,1,"Ma la nonna abitava fuori, nel bosco, a una mezz'ora dal villaggio.",15,4,105,0.05263157894736842,5.526315789473684,,,,,,,inf,2.1929824561403506,,,
1,1,"Quando Cappuccetto Rosso giunse nel bosco, incontrò il lupo, ma non sapeva che fosse una bestia tanto cattiva e non ebbe paura.",25,7,300,0.05263157894736842,15.789473684210526,,,,,,,inf,5.614035087719298,,,
1,1,"""Buon giorno, Cappuccetto Rosso,"" disse questo.",11,3,55,0.05263157894736842,2.894736842105263,,,,,,,inf,1.3157894736842104,,,
1,1,"""Grazie, lupo.""",6,2,15,0.05263157894736842,0.7894736842105263,,,,,,,inf,0.6140350877192983,,,
1,1,"- ""Dove vai così presto, Cappuccetto Rosso?""",11,5,55,0.05263157894736842,2.894736842105263,,,,,,,inf,1.3157894736842104,,,
1,1,"- ""Dalla nonna.""",6,2,15,0.05263157894736842,0.7894736842105263,,,,,,,inf,0.6140350877192983,,,
1,1,"- ""Che cos'hai sotto il grembiule?""",9,3,36,0.05263157894736842,1.894736842105263,,,,,,,inf,0.9824561403508771,,,
1,1,"- ""Vino e focaccia per la nonna debole e vecchia; ieri abbiamo cotto il pane, così la rinforzerà!""",23,8,136,0.05263157894736842,7.157894736842104,,,,,,,inf,2.7368421052631575,,,
1,1,"- ""Dove abita la tua nonna, Cappuccetto Rosso?""",12,4,66,0.05263157894736842,3.4736842105263155,,,,,,,inf,1.5087719298245614,,,
1,1,"- ""A un buon quarto d'ora da qui, nel bosco, sotto le tre grosse querce; là c'è la sua casa, è sotto la macchia di noccioli, lo saprai già,"" disse Cappuccetto Rosso.",43,8,463,0.05263157894736842,24.36842105263158,,,,,,,inf,8.473684210526317,,,
1,1,"Il lupo pensò fra s': Questa bimba tenerella è un buon boccone prelibato per te, devi far in modo di acchiapparla.",25,4,277,0.05263157894736842,14.578947368421051,,,,,,,inf,5.2105263157894735,,,
1,1,"Fece un pezzetto di strada con Cappuccetto Rosso, poi disse: ""Guarda un po' quanti bei fiori ci sono nel bosco, Cappuccetto Rosso; perché‚ non ti guardi attorno?",34,5,561,0.05263157894736842,29.52631578947368,,,,,,,inf,10.192982456140351,,,
1,1,Credo che tu non senta neppure come cantano dolcemente gli uccellini!,12,3,36,0.05263157894736842,1.894736842105263,,,,,,,inf,0.9824561403508771,,,
1,1,"Te ne stai tutta seria come se andassi a scuola, ed è così allegro nel bosco!""",19,5,106,0.05263157894736842,5.578947368421052,,,,,,,inf,2.2105263157894735,,,
1,2,"Cappuccetto Rosso alzò gli occhi e quando vide i raggi del sole filtrare attraverso gli alberi, e tutto intorno pieno di bei fiori, pensò: Se porto alla nonna un mazzo di fiori, le farà piacere; è così presto che arrivo ancora in tempo.",49,13,1084,0.1111111111111111,120.44444444444444,,,,,,,-0.4380869952591375,40.851851851851855,,,
1,2,E corse nel bosco in cerca di fiori.,9,2,36,0.1111111111111111,4.0,,,,,,,-0.6258145836939115,2.0370370370370368,,,
1,2,"E quando ne aveva colto uno, credeva che più in là ce ne fosse uno ancora più bello, correva lì e così si addentrava sempre più nel bosco.",31,9,465,0.1111111111111111,51.666666666666664,,,,,,,-0.4544859721577599,17.925925925925927,,,
1,2,Il lupo invece andò dritto alla casa della nonna e bussò alla porta.,14,2,79,0.1111111111111111,8.777777777777777,,,,,,,-0.5302390911251448,3.6296296296296293,,,
1,2,"""Chi è?""",5,2,10,0.1111111111111111,1.1111111111111112,,,,,,,-3.837378388037521,1.0740740740740742,,,
1,2,"- ""Cappuccetto Rosso, ti porto vino e focaccia; aprimi.""",14,5,91,0.1111111111111111,10.11111111111111,,,,,,,-0.5199350138997944,4.0740740740740735,,,
1,2,"- ""Non hai che da alzare il saliscendi,"" gridò la nonna, ""io sono troppo debole e non posso alzarmi.""",26,6,325,0.1111111111111111,36.11111111111111,,,,,,,-0.46375756133375473,12.74074074074074,,,
1,2,"Il lupo alzò il saliscendi, entrò, e senza dir motto andò dritto al letto della nonna e la inghiottì.",22,5,211,0.1111111111111111,23.444444444444443,,,,,,,-0.4777386786913011,8.518518518518517,,,
1,2,"Poi indossò i suoi vestiti e la cuffia, si coricò nel letto, e tirò le cortine.",19,5,126,0.1111111111111111,14.0,,,,,,,-0.5004173881956518,5.37037037037037,,,
1,3,"Ma Cappuccetto Rosso aveva girato in cerca di fiori, e quando ne ebbe raccolti tanti che più non ne poteva portare, si ricordò della nonna e si mise in cammino per andare da lei.",37,9,666,0.07692307692307693,51.23076923076923,,,,,,,-0.2835925012485283,18.102564102564106,,,
1,3,"Quando giunse si meravigliò che la porta fosse spalancata, ed entrando nella stanza ebbe un'impressione così strana che pensò: ""Oh, Dio mio, che paura oggi!",31,10,465,0.07692307692307693,35.769230769230774,,,,,,,-0.29293580449536694,12.94871794871795,,,
1,3,"e dire che di solito sto così volentieri con la nonna!""",13,4,78,0.07692307692307693,6.0,,,,,,,-0.39494328391135464,3.0256410256410255,,,
1,3,"Allora si avvicinò al letto e scostò le cortine: la nonna era coricata con la cuffia abbassata sulla faccia, e aveva un aspetto strano.",27,5,351,0.07692307692307693,27.0,,,,,,,-0.30167199743397954,10.025641025641026,,,
1,3,"""Oh, nonna, che orecchie grandi!""",10,4,45,0.07692307692307693,3.4615384615384617,,,,,,,-0.4854793233549392,2.1794871794871793,,,
1,3,"- ""Per sentirti meglio.""",7,3,21,0.07692307692307693,1.6153846153846154,,,,,,,-0.9541652488169555,1.564102564102564,,,
1,3,"- ""Oh, nonna, che occhi grossi!""",11,5,55,0.07692307692307693,4.230769230769231,,,,,,,-0.44444899098127727,2.435897435897436,,,
1,3,"- ""Per vederti meglio.""",7,3,21,0.07692307692307693,1.6153846153846154,,,,,,,-0.9541652488169555,1.564102564102564,,,
1,3,"- ""Oh, nonna, che mani grandi!""",11,5,55,0.07692307692307693,4.230769230769231,,,,,,,-0.44444899098127727,2.435897435897436,,,
1,3,"- ""Per afferrarti meglio.""",7,3,21,0.07692307692307693,1.6153846153846154,,,,,,,-0.9541652488169555,1.564102564102564,,,
1,3,"- ""Ma, nonna, che bocca spaventosa!""",11,6,55,0.07692307692307693,4.230769230769231,,,,,,,-0.44444899098127727,2.435897435897436,,,
1,3,"- ""Per divorarti meglio!""",7,3,21,0.07692307692307693,1.6153846153846154,,,,,,,-0.9541652488169555,1.564102564102564,,,
1,3,"E come ebbe detto queste parole, il lupo balzò dal letto e ingoiò la povera Cappuccetto Rosso.",19,5,154,0.07692307692307693,11.846153846153847,,,,,,,-0.3387015074852813,4.9743589743589745,,,
1,4,"Poi, con la pancia bella piena, si rimise a letto, s'addormentò e incominciò a russare sonoramente.",20,5,130,0.1,13.0,,,,,,,-0.2478924455574368,5.7,,,
1,4,"Proprio allora passò lì davanti il cacciatore e pensò fra s': ""Come russa la vecchia!",19,4,154,0.1,15.4,,,,,,,-0.23904643490242594,6.5,,,
1,4,"devi darle un'occhiata se ha bisogno di qualcosa.""",10,2,45,0.1,4.5,,,,,,,-0.34859423531670025,2.8666666666666667,,,
1,4,Entrò nella stanza e avvicinandosi al letto vide il lupo che egli cercava da tempo.,16,3,120,0.1,12.0,,,,,,,-0.25249136811288536,5.366666666666667,,,
1,4,Stava per puntare lo schioppo quando gli venne in mente che forse il lupo aveva ingoiato la nonna e che poteva ancora salvarla.,24,7,276,0.1,27.6,,,,,,,-0.21549505289248203,10.566666666666668,,,
1,4,"Così non sparò, ma prese un paio di forbici e aprì la pancia del lupo addormentato.",18,5,123,0.1,12.3,,,,,,,-0.2510413421305877,5.466666666666666,,,
1,4,"Dopo due tagli vide brillare il cappuccetto rosso, e dopo altri due la bambina saltò fuori gridando: ""Che paura ho avuto!",25,7,300,0.1,30.0,,,,,,,-0.21278916770402337,11.366666666666667,,,
1,4,"Era così buio nella pancia del lupo!""",9,2,36,0.1,3.6,,,,,,,-0.39100837406304273,2.5666666666666664,,,
1,4,Poi venne fuori anche la nonna ancora viva.,9,2,36,0.1,3.6,,,,,,,-0.39100837406304273,2.5666666666666664,,,
1,4,"E Cappuccetto Rosso andò prendere dei gran pietroni con cui riempirono il ventre del lupo; quando egli si svegliò fece per correr via, ma le pietre erano così pesanti che subito cadde a terra e morì.",39,11,576,0.1,57.6,,,,,,,-0.19546218613970648,20.566666666666666,,,
1,5,"Erano contenti tutti e tre: il cacciatore prese la pelle del lupo, la nonna mangiò la focaccia e bevve il vino che le aveva portato Cappuccetto Rosso; e Cappuccetto Rosso pensava fra s': ""Mai più correrai sola nel bosco, lontano dal sentiero, quando la mamma te lo ha proibito.""",59,12,1711,1.0,1711.0,,,,,,,inf,572.3333333333334,,,
1,6,"Raccontano pure che una volta Cappuccetto Rosso portava di nuovo una focaccia alla vecchia nonna, e un altro lupo le aveva rivolto la parola, cercando di convincerla a deviare dal sentiero Ma Cappuccetto Rosso se ne guardò bene, andò dritta per la sua strada e disse alla nonna di aver visto il lupo che l'aveva salutata, guardandola però con occhi feroci: ""Se non fossimo stati sulla pubblica via, mi avrebbe mangiata!""",80,16,1732,0.1111111111111111,192.44444444444443,,,,,,,-0.10733882937211718,66.18518518518518,,,
1,6,"- ""Vieni,"" disse la nonna, ""chiudiamo la porta perché‚ non entri.""",18,4,93,0.1111111111111111,10.333333333333332,,,,,,,-0.19452314276069585,5.481481481481481,,,
1,6,"Poco dopo il lupo bussò e disse: ""Apri, nonna, sono Cappuccetto Rosso, ti porto la focaccia.""",23,7,253,0.1111111111111111,28.11111111111111,,,,,,,-0.14748371480424183,11.407407407407407,,,
1,6,"Ma quelle, zitte, non aprirono; allora il malvagio gironzolò un po' intorno alla casa e alla fine saltò sul tetto per aspettare che Cappuccetto Rosso, a sera, prendesse la via del ritorno: voleva seguirla di soppiatto per mangiarsela al buio.",48,12,786,0.1111111111111111,87.33333333333333,,,,,,,-0.11964549284047278,31.14814814814815,,,
1,6,Ma la nonna capì le sue intenzioni.,8,2,28,0.1111111111111111,3.1111111111111107,,,,,,,-0.36036821633334376,3.074074074074074,,,
1,6,"Davanti alla casa c'era un grosso trogolo di pietra, ed ella disse alla bambina: ""Prendi il secchio, Cappuccetto Rosso; ieri ho cotto le salsicce, porta nel trogolo l'acqua dove han bollito.""",39,7,741,0.1111111111111111,82.33333333333333,,,,,,,-0.12074059825601231,29.48148148148148,,,
1,6,"Cappuccetto Rosso portò tanta acqua, finché‚ il grosso trogolo fu ben pieno.",14,2,91,0.1111111111111111,10.11111111111111,,,,,,,-0.19599657791456168,5.407407407407407,,,
1,6,"Allora il profumo delle salsicce salì alle nari del lupo; egli si mise a fiutare e a sbirciare giù, e alla fine allungò tanto il collo che non pot‚ più trattenersi e incominciò a scivolare: scivolò dal tetto proprio nel grosso trogolo e affogò.",48,9,708,0.1111111111111111,78.66666666666666,,,,,,,-0.12160706670698464,28.259259259259256,,,
1,6,Invece Cappuccetto Rosso tornò a casa tutta allegra e nessuno le fece del male.,15,2,72,0.1111111111111111,8.0,,,,,,,-0.21382267544639244,4.703703703703703,,,
2,1,Davanti a un gran bosco abitava un povero taglialegna che non aveva di che sfamarsi; riusciva a stento a procurare il pane per sua moglie e i suoi due bambini: Hänsel e Gretel.,36,8,326,0.14285714285714285,46.57142857142857,,,,,,,inf,15.904761904761905,,,
2,1,Infine giunse un tempo in cui non pot‚ più provvedere neanche a questo e non sapeva più a che santo votarsi.,22,4,121,0.14285714285714285,17.285714285714285,,,,,,,inf,6.142857142857142,,,
2,1,"Una sera, mentre si voltava inquieto nel letto, la moglie gli disse: ""Ascolta marito mio, domattina all'alba prendi i due bambini, dai a ciascuno un pezzetto di pane e conducili fuori in mezzo al bosco, nel punto dov'è più fitto; accendi loro un fuoco, poi vai via e li lasci soli laggiù.",64,12,1156,0.14285714285714285,165.14285714285714,,,,,,,inf,55.42857142857142,,,
2,1,"Non possiamo nutrirli più a lungo.""",8,1,16,0.14285714285714285,2.2857142857142856,,,,,,,inf,1.1428571428571428,,,
2,1,"- ""No moglie mia"" disse l'uomo ""non ho cuore di abbandonare i miei cari bambini nel bosco, le bestie feroci li sbranerebbero subito.""",29,3,211,0.14285714285714285,30.142857142857142,,,,,,,inf,10.428571428571429,,,
2,1,"- ""Se non lo fai,"" disse la donna, ""moriremo tutti quanti di fame.""",20,5,102,0.14285714285714285,14.571428571428571,,,,,,,inf,5.238095238095238,,,
2,1,E non lo lasciò in pace finché‚ egli non acconsentì.,11,2,55,0.14285714285714285,7.857142857142857,,,,,,,inf,3.0,,,
2,2,"Anche i due bambini non potevano dormire per la fame, e avevano sentito quello che la madre aveva detto al padre.",23,5,253,0.16666666666666666,42.166666666666664,,,,,,,-0.4218113133980806,14.777777777777777,,,
2,2,"Gretel pensò che per loro fosse finita e incominciò a piangere amaramente, ma Hänsel disse: ""Stai zitta Gretel, non ti crucciare, ci penserò io.""",31,9,289,0.16666666666666666,48.166666666666664,,,,,,,-0.41845083551154433,16.777777777777775,,,
2,2,"Si alzò, si mise la giacchettina, aprì l'uscio da basso e sgattaiolò fuori.",16,4,120,0.16666666666666666,20.0,,,,,,,-0.4461803664325941,7.388888888888889,,,
2,2,La luna splendeva chiara e i ciottoli bianchi rilucevano come monete nuove di zecca.,15,3,92,0.16666666666666666,15.333333333333332,,,,,,,-0.45807770035190254,5.833333333333333,,,
2,2,"Hänsel si chinò, ne ficcò nella taschina della giacca quanti pot‚ farne entrare e se ne tornò a casa.",21,4,159,0.16666666666666666,26.5,,,,,,,-0.4356833011222517,9.555555555555555,,,
2,2,"""Consolati Gretel e riposa tranquilla,"" disse; si rimise di nuovo a letto e si addormentò.",20,5,102,0.16666666666666666,17.0,,,,,,,-0.45319241433139595,6.388888888888889,,,
2,3,"Allo spuntar del giorno, ancor prima che sorgesse il sole, la madre venne e li svegliò entrambi: ""Alzatevi bambini, vogliamo andare nel bosco; qui c'è un pezzetto di pane per ciascuno di voi, ma siate saggi e conservatelo per mezzogiorno.""",51,14,675,0.125,84.375,,,,,,,-0.2397927266727621,29.166666666666668,,,
2,3,"Gretel mise il pane sotto il grembiule perché‚ Hänsel aveva le pietre in tasca, poi si incamminarono verso il bosco.",22,2,123,0.125,15.375,,,,,,,-0.2912324483573628,6.166666666666667,,,
2,3,Quando ebbero fatto un pezzetto di strada: Hänsel si fermò e si volse a guardare la casa; così fece per più volte.,25,7,165,0.125,20.625,,,,,,,-0.2782254373558393,7.916666666666667,,,
2,3,"Il padre disse: ""Hänsel, che cos'è che ti volti a guardare e perché‚ ti fermi?",21,6,210,0.125,26.25,,,,,,,-0.26929539997796953,9.791666666666666,,,
2,3,"Su, muoviti!""",5,2,10,0.125,1.25,,,,,,,-1.7983407928143198,1.4583333333333333,,,
2,3,"- ""Ah, babbo, guardo il mio gattino bianco che è sul tetto e vuole dirmi addio.""",21,6,210,0.125,26.25,,,,,,,-0.26929539997796953,9.791666666666666,,,
2,3,"Disse la madre: ""Ehi, sciocco, non è il tuo gattino, è il primo sole che brilla sul comignolo.""",25,6,172,0.125,21.5,,,,,,,-0.2765868118409512,8.208333333333334,,,
2,3,"Hänsel però non aveva guardato il gattino, ma aveva buttato ogni volta sulla strada uno dei sassolini lucidi che aveva in tasca.",24,4,276,0.125,34.5,,,,,,,-0.260645847410495,12.541666666666666,,,
2,4,"Quando giunsero in mezzo al bosco, il padre disse: ""Ora raccogliete legna, bambini, voglio accendere un fuoco per non gelare.""",27,7,351,0.3333333333333333,117.0,,,,,,,-0.007725596871275775,40.44444444444444,,,
2,4,Hänsel e Gretel raccolsero rami secchi e ne fecero un mucchietto.,12,3,56,0.3333333333333333,18.666666666666664,,,,,,,-0.05595065816061062,7.666666666666665,,,
2,4,"Poi accesero il fuoco e quando la fiamma si levò alta, la madre disse: ""Adesso stendetevi accanto al fuoco e dormite, noi andiamo a spaccare legna nel bosco; aspettate fino a quando non torniamo a prendervi.""",43,9,487,0.3333333333333333,162.33333333333331,,,,,,,-0.0027777999537307954,55.55555555555555,,,
2,5,"Hänsel e Gretel rimasero accanto al fuoco fino a mezzogiorno, poi ciascuno mangiò il proprio pezzetto di pane.",20,3,172,0.14285714285714285,24.57142857142857,,,,,,,-0.1537258693343557,9.904761904761903,,,
2,5,Credevano che il padre fosse ancora nel bosco perché‚ udivano i colpi d'accetta; invece era un ramo che egli aveva legato a un albero e che il vento sbattéva di qua e di là.,36,8,434,0.14285714285714285,62.0,,,,,,,-0.12807455904040785,22.38095238095238,,,
2,5,"Così attesero fino a sera, ma il padre e la madre non tornavano e nessuno veniva a prenderli.",20,6,190,0.14285714285714285,27.142857142857142,,,,,,,-0.15027721252062237,10.761904761904761,,,
2,5,"Quando fu notte fonda Gretel incominciò a piangere, ma Hänsel disse: ""Aspetta soltanto un poco, finché‚ sorga la luna.""",25,6,300,0.14285714285714285,42.857142857142854,,,,,,,-0.13679357061614317,16.0,,,
2,5,"E quando la luna sorse, prese Gretel per mano; i ciottoli brillavano come monete nuove di zecca e indicavano loro il cammino.",25,8,156,0.14285714285714285,22.285714285714285,,,,,,,-0.15732390180740338,9.142857142857142,,,
2,5,Camminarono tutta la notte e quando fu mattina giunsero alla casa patema.,13,3,78,0.14285714285714285,11.142857142857142,,,,,,,-0.1912452868822007,5.428571428571428,,,
2,5,"Il padre si rallegrò di cuore quando vide i suoi bambini, poiché‚ gli era dispiaciuto doverli lasciare soli; la madre finse anch'essa di rallegrarsi, ma segretamente ne era furiosa.",33,6,321,0.14285714285714285,45.857142857142854,,,,,,,-0.13507006472334196,17.0,,,
2,6,"Non passò molto tempo e il pane tornò a mancare in casa, e Hänsel e Gretel udirono una sera la madre che diceva al padre: ""Una volta i bambini hanno ritrovato il cammino e io ho lasciato correre: ma adesso non c'è di nuovo più niente, rimane solo una mezza pagnotta in casa; devi condurli domani più addentro nel bosco, perché‚ non ritrovino la strada: per noi non c'è altro rimedio.""",85,15,3031,0.3333333333333333,1010.3333333333333,,,,,,,0.07601624185034173,338.88888888888886,,,
2,6,"L'uomo si sentì stringere il cuore e pensò: ""Sarebbe meglio se dividessi l'ultimo boccone con i tuoi bambini.""",22,4,163,0.3333333333333333,54.33333333333333,,,,,,,0.03728849397780711,20.22222222222222,,,
2,6,"Ma siccome aveva già ceduto una volta, non pot‚ dire di no.",14,3,69,0.3333333333333333,23.0,,,,,,,0.012157833604110177,9.777777777777777,,,
2,7,"Quando i bambini ebbero udito quel discorso, Hänsel si alzò per raccogliere di nuovo i ciottoli, ma quando giunse alla porta, la madre l'aveva chiusa.",29,8,235,0.5,117.5,,,,,,,0.26329944108280295,41.666666666666664,,,
2,7,"Tuttavia consolò Gretel e disse: ""Dormi, cara Gretel, il buon Dio ci aiuterà.""",19,5,126,0.5,63.0,,,,,,,0.25174098562983543,23.5,,,
2,8,"Allo spuntar del giorno ebbero il loro pezzetto di pane, ancora più piccolo della volta precedente.",18,3,153,0.1111111111111111,17.0,,,,,,,-0.13869425620406964,8.37037037037037,,,
2,8,Per strada Hänsel lo sbriciolò in tasca; si fermava sovente e gettava una briciola per terra.,18,5,111,0.1111111111111111,12.333333333333332,,,,,,,-0.1552044288146391,6.814814814814814,,,
2,8,"""Perché‚ ti fermi sempre, Hänsel, e ti guardi intorno?""",14,4,91,0.1111111111111111,10.11111111111111,,,,,,,-0.16772112485064847,6.0740740740740735,,,
2,8,disse il padre.,4,1,6,0.1111111111111111,0.6666666666666666,,,,,,,0.8937301525925787,2.9259259259259256,,,
2,8,"""Cammina!""",4,1,6,0.1111111111111111,0.6666666666666666,,,,,,,0.8937301525925787,2.9259259259259256,,,
2,8,"- ""Ah!",4,2,6,0.1111111111111111,0.6666666666666666,,,,,,,0.8937301525925787,2.9259259259259256,,,
2,8,"Guardo il mio piccioncino che è sul tetto e vuole dirmi addio.""",14,3,91,0.1111111111111111,10.11111111111111,,,,,,,-0.16772112485064847,6.0740740740740735,,,
2,8,"- ""Sciocco,"" disse la madre, ""non è il tuo piccione, è il primo sole che brilla sul comignolo.""",26,6,225,0.1111111111111111,25.0,,,,,,,-0.12320797693890384,11.037037037037038,,,
2,8,Ma Hänsel sbriciolò tutto il suo pane e gettò le briciole per via.,14,4,69,0.1111111111111111,7.666666666666666,,,,,,,-0.18922688763706594,5.259259259259259,,,
2,9,"La madre li condusse ancora più addentro nel bosco, dove non erano mai stati in vita loro.",19,4,139,0.125,17.375,,,,,,,-0.11882590129973457,8.833333333333334,,,
2,9,Là dovevano di nuovo sedere accanto al fuoco e dormire e alla sera i genitori sarebbero venuti a prenderli.,20,3,120,0.125,15.0,,,,,,,-0.12578767916949804,8.041666666666666,,,
2,9,"A mezzogiorno Gretel divise il proprio pane con Hänsel, che aveva sparso tutto il suo per via.",19,4,171,0.125,21.375,,,,,,,-0.11014742494420139,10.166666666666666,,,
2,9,Ma passò mezzogiorno e passò anche la sera senza che nessuno venisse dai poveri bambini.,16,4,120,0.125,15.0,,,,,,,-0.12578767916949804,8.041666666666666,,,
2,9,"Hänsel consolò Gretel e disse: ""Aspetta che sorga la luna: allora vedrò le briciole di pane che ho sparso; ci mostreranno la via di casa.""",31,7,436,0.125,54.5,,,,,,,-0.08215194663192928,21.208333333333332,,,
2,9,"La luna sorse, ma quando Hänsel cercò le briciole non le trovò: i mille e mille uccellini del bosco le avevano viste e le avevano beccate.",29,7,211,0.125,26.375,,,,,,,-0.10246604150887512,11.833333333333334,,,
2,9,"Hänsel pensava di trovare ugualmente la via di casa e si portava dietro Gretel, ma ben presto si persero nel grande bosco; camminarono tutta la notte e tutto il giorno, poi si addormentarono per la gran stanchezza.",41,8,445,0.125,55.625,,,,,,,-0.08168626190605806,21.583333333333332,,,
2,9,"Poi camminarono ancora tutta una giornata, ma non riuscirono a uscire dal bosco, e avevano tanta fame, perché‚ non avevano nient'altro da mangiare che un po' di bacche trovate per terra.",36,9,396,0.125,49.5,,,,,,,-0.08441073731658578,19.541666666666668,,,
2,10,"Il terzo giorno, quand'ebbero camminato fino a mezzogiorno, giunsero a una casina fatta di pane e ricoperta di focaccia, con le finestre di zucchero trasparente.",29,5,226,0.25,56.5,,,,,,,0.014346014278542688,22.25,,,
2,10,"""Ci siederemo qui e mangeremo a sazietà,"" disse Hänsel.",13,3,43,0.25,10.75,,,,,,,-0.04907731876444368,7.0,,,
